item_id,item_name
721,"Morning Star (Red Rising, #3)"
722,The Grownup
723,"Sleeping Giants (Themis Files, #1)"
724,A Man of Some Repute (A Very English Mystery #1)
725,Signal to Noise
726,Brother
727,The Walls Around Us
728,"My Sister's Grave (Tracy Crosswhite, #1)"
729,"Half Lost (The Half Bad Trilogy, #3)"
730,Dark Matter
731,Because She Loves Me
732,"In the Clearing (Tracy Crosswhite, #3)"
733,"The Night Stalker (Detective Erika Foster, #2)"
734,"The Spirit Chaser (Spirit Chasers, #1)"
735,"The Marco Effect (Department Q, #5)"
736,"Evil Games (D.I. Kim Stone, #2)"
737,Between You and Me
738,"Blood Defense (Samantha Brinkman, #1)"
739,"The Last Star (The 5th Wave, #3)"
740,Twisted
741,The Last One
742,Dark Matter
743,"Alive (The Generations Trilogy, #1)"
744,Sharp Objects
745,The Stepmother
746,Joyland
747,Dark Curtains
748,"The Bones of Paris (Harris Stuyvesant, #2)"
749,What She Knew (Jim Clemo #1)
750,Behind Closed Doors
751,Vanishing Girls
752,Security
753,"Blood Lines (D.I. Kim Stone, #5)"
754,"IQ (IQ, #1)"
755,"Dark Water (Detective Erika Foster, #3)"
756,The Man in the High Castle
757,The Devil's Prayer
758,Safe With Me
759,The Loney
760,I'm Thinking of Ending Things
761,The Girl from the Sea
762,"Enter, Night"
763,Fellside
764,The Girl Before
765,The Bear and the Nightingale (The Winternight Trilogy #1)
766,The Trapped Girl (Tracy Crosswhite #4)
767,All Our Wrong Todays
768,The Woman in Cabin 10
769,The Dispatcher
770,The Monogram Murders
771,"Gilded Cage (Dark Gifts, #1)"
772,Blink
773,"The Bone Witch (The Bone Witch, #1)"
774,The Devil Crept In
775,Black Chalk
776,The Djinn Falls in Love & Other Stories
777,Steampunk Fairy Tales
778,Are We Smart Enough to Know How Smart Animals Are?
779,The Butterfly Garden (The Collector #1)
780,Long Black Veil
781,The Shadow Land
782,"Last Breath (Detective Erika Foster, #4)"
783,Full Tilt
784,Armada
785,"Waking Gods (Themis Files, #2)"
786,The Perfect Stranger
787,The Hatching (The Hatching #1)
788,The Great God Pan
789,Roses of May (The Collector #2)
790,He Said/She Said
791,"Ring (Ring, #1)"
792,Dark Places
793,The Changeling
794,Two Sisters
795,Watch Me Disappear
796,Redshirts: A Novel with Three Codas
797,"Strange Practice (Dr. Greta Helsing, #1)"
798,Girl in Snow
799,Emma in the Night
800,The Devil's Detective (Thomas Fool #1)
801,The Other Girl
802,The Supernatural Enhancements
803,The Gentleman
804,Confessions
805,"Nyxia (The Nyxia Triad, #1)"
806,Surfacing
807,Dracula
808,What the Hell Did I Just Read (John Dies at the End #3)
809,White Bodies
810,War Dances
811,Freedom
812,The Thing Around Your Neck
813,Jonathan Strange & Mr Norrell
814,The White Tiger
815,Twisted
816,"Across the Universe (Across the Universe, #1)"
817,My Sister's Keeper
818,"Rampant (Killer Unicorns, #1)"
819,As I Lay Dying
820,Water for Elephants
821,"Rebel Angels (Gemma Doyle, #2)"
822,As You Wish (Genies #1)
823,Huntress
824,Perfume: The Story of a Murderer
825,Disgrace
826,Who Fears Death
827,Heart-Shaped Box
828,"The Mists of Avalon (Avalon, #1)"
829,"Ascendant (Killer Unicorns, #2)"
830,"The Magician King (The Magicians, #2)"
831,Liar
832,Little Brother
833,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)"
834,Ash
835,"The Marbury Lens (The Marbury Lens, #1)"
836,"Eat, Pray, Love"
837,Fledgling
838,Geek Love
839,The Secret History
840,"Wolf Hall (Thomas Cromwell, #1)"
841,"Bring Up the Bodies (Thomas Cromwell, #2)"
842,The Song of Achilles
843,The Windup Girl
844,"Altered Carbon (Takeshi Kovacs, #1)"
845,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)"
846,Half of a Yellow Sun
847,Horns
848,The Lifeboat
849,The Dinner
850,"Throne of Glass (Throne of Glass, #1)"
851,"Shadows on the Moon (The Moonlit Lands, #1)"
852,The DUFF: Designated Ugly Fat Friend
853,"Falling Kingdoms (Falling Kingdoms, #1)"
854,The Glass Casket
855,"Half a War (Shattered Sea, #3)"
856,"Xenocide (Ender's Saga, #3)"
857,The Lions of Al-Rassan
858,"Promise of Blood (Powder Mage, #1)"
859,"The Autumn Republic (Powder Mage, #3)"
860,"Blood Song (Raven's Shadow, #1)"
861,"Prince of Fools (The Red Queen's War, #1)"
862,"Queen of Fire (Raven's Shadow, #3)"
863,"Winterbirth (The Godless World, #1)"
864,"The Guns of Empire (The Shadow Campaigns, #4)"
865,"The Last Mortal Bond (Chronicle of the Unhewn Throne, #3)"
866,"Thief's Magic (Millennium’s Rule, #1)"
867,"The Crimson Campaign (Powder Mage, #2)"
868,"The Red Knight (The Traitor Son Cycle, #1)"
869,"The Stone Sky (The Broken Earth, #3)"
870,"Dead Until Dark (Sookie Stackhouse, #1)"
871,The Darkest Night (Lords of the Underworld #1)
872,"Freak of Nature (IFICS, #1)"
873,"Eden (The Eden Trilogy, #1)"
874,"A Certain Slant of Light (Light, #1)"
875,"Dreams of the Queen (The Brajj, #1)"
876,"Gravity (The Taking, #1)"
877,"After Dead: What Came Next in the World of Sookie Stackhouse (Sookie Stackhouse, #13.5)"
878,"Alive (Crave, #1)"
879,"The Program (The Program, #1)"
880,"Brightest Kind of Darkness (Brightest Kind of Darkness, #1)"
881,"The 100 (The 100, #1)"
882,Flowertown
883,"Madly (Madly, #1)"
884,"Sketchy (Bea Catcher Chronicles, #1)"
885,"The Strain (The Strain Trilogy, #1)"
886,Grimm Diaries Prequels (The Grimm Diaries Prequels #1-6)
887,"Touch (Denazen, #1)"
888,Abducted (Lizzy Gardner #1)
889,"Pines (Wayward Pines, #1)"
890,We Were Liars
891,"The Raven Boys (The Raven Cycle, #1)"
892,"The Raven King (The Raven Cycle, #4)"
893,"Cinder (The Lunar Chronicles, #1)"
894,"Fairest: Levana’s Story (The Lunar Chronicles, #3.5)"
895,The Other Side Of Gravity (Oxygen #1)
896,Punk 57
897,"Fearscape (The Devouring, #3)"
898,"Song of Scarabaeus (Scarabaeus, #1)"
899,Girl in the Arena
900,"Snakecharm (The Kiesha'ra, #2)"
901,"Tempting Danger (World of the Lupi, #1)"
902,The Forgotten Beasts of Eld
903,"Flora's Fury (Flora Trilogy, #3)"
904,"Master of Crows (Master of Crows, #1)"
905,Enchanted (Woodcutter Sisters #1; Books of Arilland #1)
906,"Shadowfae (The Shadowfae Chronicles, #1)"
907,"An Apple for the Creature (Kate Daniels, #5.3)"
908,Click-Clack the Rattlebag
909,"The Summer Before I Met You (The Lynburn Legacy, #0.5)"
910,Breed
911,"The Pirate's Wish (The Assassin's Curse, #2)"
912,"Rosemary and Rue (October Daye, #1)"
913,"Moonlight (Moon, #1)"
914,"Daughter of the Flames (Ruan, #1)"
915,"Ever After (The Hollows, #11)"
916,"Temptation (Temptation, #1)"
917,"The 5th Wave (The 5th Wave, #1)"
918,"Ashes (Ashes Trilogy, #1)"
919,Lucretia and the Kroons
920,Chime
921,"Scarlet (The Lunar Chronicles, #2)"
922,The Cavendish Home for Boys and Girls
923,My Little Pony: Pony Tales Volume 1 (My Little Pony Micro-Series #1-6)
924,I Could Pee on This: And Other Poems by Cats
925,"Wild Invitation (Psy-Changeling, #0.5, 4.5, 9.5, 10.5)"
926,Summer and Bird
927,"Escaping Reality (The Secret Life of Amy Bensen, #1)"
928,"The Burning Sky (The Elemental Trilogy, #1)"
929,The Mad Scientist's Daughter
930,"Lazarus, Vol. 1: Family"
931,"The Dragon and the Pearl (Tang Dynasty, #2)"
932,"Enclave (Razorland, #1)"
933,Zeus Grants Stupid Wishes: A No-Bullshit Guide to World Mythology
934,Mara
935,"World After (Penryn & the End of Days, #2)"
936,After The Ending (The Ending #1)
937,Anya's Ghost
938,"Untold (The Lynburn Legacy, #2)"
939,Kiss of Snow (Psy-Changeling #10)
940,The Caged Graves
941,The Mark of the Dragonfly
942,The Luckiest Lady in London
943,"The Assassin's Curse (The Assassin's Curse, #1)"
944,"White Space (Dark Passages, #1)"
945,Claimed
946,"Avatar: The Last Airbender: The Search, Part 3 (The Search, #3)"
947,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened"
948,"Darkhouse (Experiment in Terror, #1)"
949,"In the After (In the After, #1)"
950,"Of Silver and Beasts (Goddess Wars, #1)"
951,"Midnight's Daughter (Dorina Basarab, #1)"
952,"Death's Mistress (Dorina Basarab, #2)"
953,"Fury's Kiss (Dorina Basarab, #3)"
954,This is Not a Test (This is Not a Test #1)
955,"Wraith (Wraith, #1)"
956,The Last Hour of Gann
957,Heat
958,Thorn
959,"Riveted (Iron Seas, #3)"
960,"Midnight's Kiss (Elder Races, #8)"
961,"Texture of Intimacy (Psy-Changeling, #10.5)"
962,Nimona
963,"Frog and Toad Are Friends (Frog and Toad, #1)"
964,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)"
965,"A Sorceress of His Own (The Gifted Ones, #1)"
966,"Jeeves and the Wedding Bells (Jeeves, #16)"
967,Interstellar Cinderella
968,"Between the Devil and Desire (Scoundrels of St. James, #2)"
969,"When the Duke Was Wicked (Scandalous Gentlemen of St. James, #1)"
970,The Beast's Garden
971,"How to Dance with a Duke (Ugly Ducklings, #1)"
972,This is Not My Hat
973,"This Shattered World (Starbound, #2)"
974,"Smiley (New Species, #13)"
975,"Decrypted (Forgotten Ages, #2)"
976,"First Star I See Tonight (Chicago Stars, #8)"
977,"Kiss of Crimson (Midnight Breed, #2)"
978,"The Better Part of Darkness (Charlie Madigan, #1)"
979,"Born to be Bound (Alpha's Claim, #1)"
980,"Pulling Her Trigger (Ghost Riders MC, #1)"
981,"Avatar: The Last Airbender -  Smoke and Shadow (Avatar: The Last Airbender, Library Edition, #4)"
982,The Martian
983,Ombria in Shadow
984,"A Local Habitation (October Daye, #2)"
985,"Wintersong (Wintersong, #1)"
986,"Where the Dead Lie (Sebastian St. Cyr, #12)"
987,The Wall of Winnipeg and Me
988,Missing
989,"Silver Silence (Psy-Changeling Trinity, #1; Psy-Changeling, #16)"
990,"Snow, Glass, Apples"
991,"Midnight Thief (Midnight Thief, #1)"
992,Light
993,"The Golden City (The Golden City, #1)"
994,"Rebel of the Sands (Rebel of the Sands, #1)"
995,"The Fiery Heart (Bloodlines, #4)"
996,"Queen of Shadows (Throne of Glass, #4)"
997,"An Ember in the Ashes (An Ember in the Ashes, #1)"
998,"Empire of Storms (Throne of Glass, #5)"
999,"A Torch Against the Night (An Ember in the Ashes, #2)"
1000,The Sun Is Also a Star
1001,"Crystal Storm (Falling Kingdoms, #5)"
1002,"A Gathering of Shadows (Shades of Magic, #2)"
1003,Wintersong (Wintersong #1)
1004,A Conjuring of Light (Shades of Magic #3)
1005,"The King's Men (All for the Game, #3)"
1006,"Strange the Dreamer (Strange the Dreamer, #1)"
1007,"Our Dark Duet (Monsters of Verity, #2)"
1008,"Blue Lily, Lily Blue (The Raven Cycle, #3)"
1009,An Enchantment of Ravens
1010,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)"
1011,"The Song Rising (The Bone Season, #3)"
1012,"Reached (Matched, #3)"
1013,"City of Ashes (The Mortal Instruments, #2)"
1014,"City of Glass (The Mortal Instruments, #3)"
1015,"City of Fallen Angels (The Mortal Instruments, #4)"
1016,"Pandemonium (Delirium, #2)"
1017,Before I Fall
1018,"Requiem (Delirium, #3)"
1019,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)"
1020,"A Witch in Winter (Winter Trilogy, #1)"
1021,"Book of Shadows (Sweep, #1)"
1022,"Every Day (Every Day, #1)"
1023,Love Letters to the Dead
1024,Landline
1025,The Book of Tomorrow
1026,Everything I Never Told You
1027,Neverwhere
1028,"Wings (Wings, #1)"
1029,"Maybe Not (Maybe, #1.5)"
1030,"Anna and the French Kiss (Anna and the French Kiss, #1)"
1031,The Truth About Forever
1032,"Between the Devil and the Deep Blue Sea (Between, #1)"
1033,All the Light We Cannot See
1034,"Warm Bodies (Warm Bodies, #1)"
1035,"Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)"
1036,The Choice
1037,Doll Bones
1038,Leaving Time
1039,"The Reptile Room (A Series of Unfortunate Events, #2)"
1040,"Love, Rosie"
1041,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)"
1042,"Dog Days (Diary of a Wimpy Kid, #4)"
1043,"The Vile Village (A Series of Unfortunate Events, #7)"
1044,"The Penultimate Peril (A Series of Unfortunate Events, #12)"
1045,Stardust
1046,"The End (A Series of Unfortunate Events, #13)"
1047,"Beautiful Chaos (Caster Chronicles, #3)"
1048,Matilda
1049,"Hopeless (Hopeless, #1)"
1050,"Poison Study (Study, #1)"
1051,Can You Keep a Secret?
1052,The Twits
1053,"Murder on the Orient Express (Hercule Poirot, #10)"
1054,"The Mysterious Affair at Styles (Hercule Poirot, #1)"
1055,Fantastic Mr. Fox
1056,The Darkest Part of the Forest
1057,Confess
1058,"2nd Chance (Women's Murder Club, #2)"
1059,Missing You
1060,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
1061,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
1062,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)"
1063,"Harry Potter and the Goblet of Fire (Harry Potter, #4)"
1064,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)"
1065,"Beautiful Redemption (Caster Chronicles, #4)"
1066,And Then There Were None
1067,The Thief of Always
1068,If You Could See Me Now
1069,"Ice Like Fire (Snow Like Ashes, #2)"
1070,"3rd Degree (Women's Murder Club, #3)"
1071,What Alice Forgot
1072,"Me Before You (Me Before You, #1)"
1073,"A Gathering of Shadows (Shades of Magic, #2)"
1074,The Nightingale
1075,Attachments
1076,Fool Me Once
1077,Big Little Lies
1078,"The Giver (The Giver, #1)"
1079,P.S. I Like You
1080,How to Fall in Love
1081,"I Hunt Killers (Jasper Dent, #1)"
1082,Between Shades of Gray
1083,The Alchemist
1084,"Steel Scars (Red Queen, #0.2)"
1085,Heartless
1086,Truly Madly Guilty
1087,Paris for One and Other Stories
1088,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)"
1089,"Shatter Me (Shatter Me, #1)"
1090,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
1091,2016 on Goodreads
1092,"The Forbidden Wish (The Forbidden Wish, #1)"
1093,"I Am Not A Serial Killer (John Cleaver, #1)"
1094,"The Witch of Duva (The Grisha, #0.5)"
1095,"The Dark Days Club (Lady Helen, #1)"
1096,The Fill-In Boyfriend
1097,Kindred
1098,"Hex Hall (Hex Hall, #1)"
1099,Salt to the Sea
1100,"Caraval (Caraval, #1)"
1101,Elsewhere
1102,"A Conjuring of Light (Shades of Magic, #3)"
1103,"Hallowed (Unearthly, #2)"
1104,"Scythe (Arc of a Scythe, #1)"
1105,"Game (Jasper Dent, #2)"
1106,"Blood of My Blood (Jasper Dent, #3)"
1107,The Truth About Alice
1108,"Little Knife (The Grisha, #2.6)"
1109,"Ruin and Rising (The Grisha, #3)"
1110,The Underground Railroad
1111,"This Savage Song (Monsters of Verity, #1)"
1112,"Our Dark Duet (Monsters of Verity, #2)"
1113,"Six of Crows (Six of Crows, #1)"
1114,"The Madman’s Daughter (The Madman’s Daughter, #1)"
1115,All the Truth That's in Me
1116,"The Diviners (The Diviners, #1)"
1117,"White Space (Dark Passages, #1)"
1118,"Die for Me (Revenants, #1)"
1119,"Rebel Belle (Rebel Belle, #1)"
1120,"The Iron King (The Iron Fey, #1)"
1121,"Miss Mayhem (Rebel Belle, #2)"
1122,"Ruby Red (Precious Stone Trilogy, #1)"
1123,"Angelfall (Penryn & the End of Days, #1)"
1124,"The Immortal Rules (Blood of Eden, #1)"
1125,Stitching Snow
1126,"Seeker (Seeker, #1)"
1127,The Distance Between Lost and Found
1128,Anything Could Happen
1129,"Zodiac (Zodiac, #1)"
1130,"The Archived (The Archived, #1)"
1131,"The Darkest Minds (The Darkest Minds, #1)"
1132,Come Sit By Me
1133,"Become (Desolation, #1)"
1134,"About a Girl (Metamorphoses, #3)"
1135,"Nearly Gone (Nearly Gone, #1)"
1136,"The Girl at Midnight (The Girl at Midnight, #1)"
1137,"Snow Like Ashes (Snow Like Ashes, #1)"
1138,"Queen of Someday (Stolen Empire, #1)"
1139,Daughter of Deep Silence
1140,"The Queen of the Tearling (The Queen of the Tearling, #1)"
1141,Made You Up
1142,"Glimmerglass (Faeriewalker, #1)"
1143,The Rules
1144,"Haunted (The Arnaud Legacy, #1)"
1145,Inherit Midnight
1146,"The Testing (The Testing, #1)"
1147,"The School for Good and Evil (The School for Good and Evil, #1)"
1148,"Truthwitch (The Witchlands, #1)"
1149,"Becoming Alpha (Alpha Girl, #1)"
1150,Far from You
1151,A Thousand Nights
1152,It Ends with Us
1153,The Siren
1154,"Bad Boy Rock Star (Bad Boy Rock Star, #1)"
1155,"Midnight Frost (Mythos Academy, #5)"
1156,"Dead Witch Walking (The Hollows, #1)"
1157,"The Vanishing Throne (The Falconer, #2)"
1158,"Cry Wolf (Alpha & Omega, #1)"
1159,"Frozen (Heart of Dread, #1)"
1160,Suffer Love
1161,"The Vanishing Girl (The Vanishing Girl, #1)"
1162,"Beautiful Creatures (Caster Chronicles, #1)"
1163,Our Chemical Hearts
1164,"Bone Crossed (Mercy Thompson, #4)"
1165,Down with the Shine
1166,The Escape
1167,Trust
1168,The Last Forever
1169,"Blood Guard (Mission, #1)"
1170,"A Darker Shade of Magic (Shades of Magic, #1)"
1171,Antisocial
1172,To Kill a Mockingbird
1173,"The Demon King (Seven Realms, #1)"
1174,Bird
1175,"Messenger of Fear (Messenger of Fear, #1)"
1176,Eleanor & Park
1177,Safekeeping
1178,"Will Grayson, Will Grayson"
1179,"The Winner's Curse (The Winner's Trilogy, #1)"
1180,Bruiser
1181,Challenger Deep
1182,Wintergirls
1183,It's Kind of a Funny Story
1184,"Ten Thousand Skies Above You (Firebird, #2)"
1185,A Farewell to Arms
1186,"The Winner's Crime (The Winner's Trilogy, #2)"
1187,Winter's Bone
1188,Beauty Queens
1189,"Captive Prince (Captive Prince, #1)"
1190,The Things They Carried
1191,"The Apothecary (The Apothecary, #1)"
1192,The Game of Love and Death
1193,Saint Anything
1194,The Scorpio Races
1195,Ask the Passengers
1196,Before the Fall
1197,Breaking Stalin's Nose
1198,The Haters
1199,Unnatural Creatures
1200,Afterworlds (Afterworlds #1)
1201,Go Set a Watchman
1202,A Doll's House
1203,The Curious Incident of the Dog in the Night-Time
1204,"Shiny Broken Pieces (Tiny Pretty Things, #2)"
1205,"The Foxhole Court (All for the Game, #1)"
1206,The Wonder
1207,"Bloodhound (Beka Cooper, #2)"
1208,"Illuminae (The Illuminae Files, #1)"
1209,The Impossible Fortress
1210,Orbiting Jupiter
1211,"A Study in Charlotte (Charlotte Holmes, #1)"
1212,The Glass Castle
1213,"Wildwood (Wildwood Chronicles, #1)"
1214,Teeth
1215,The Blinds
1216,The Picture of Dorian Gray
1217,Call Me by Your Name
1218,The Five People You Meet in Heaven
1219,"Something Wicked This Way Comes (Green Town, #2)"
1220,Wicked Girls
1221,"100 Cupboards  (100 Cupboards, #1)"
1222,Peter Pan
1223,"Sand Chronicles, Vol. 1 (Sand Chronicles, #1)"
1224,"Wake (Wake, #1)"
1225,"The Walking Dead, Book One (The Walking Dead #1-12)"
1226,"Searching for Dragons (Enchanted Forest Chronicles, #2)"
1227,"Kin (The Good Neighbors, #1)"
1228,"The Last Dragonslayer (The Chronicles of Kazam, #1)"
1229,"Grave Mercy (His Fair Assassin, #1)"
1230,Happy Families
1231,Why We Broke Up
1232,"Graceling (Graceling Realm, #1)"
1233,Paper Valentine
1234,Sailor Twain: Or: The Mermaid in the Hudson
1235,Tina's Mouth: An Existential Comic Diary
1236,Bluebird
1237,Love and Other Perishable Items
1238,Saving Francesca
1239,"Where She Went (If I Stay, #2)"
1240,"Fables, Vol. 11: War and Pieces"
1241,Two Boys Kissing
1242,"Batman, Volume 1: The Court of Owls"
1243,"Robopocalypse (Robopocalypse, #1)"
1244,"In a Dark Wood (In a Dark Wood, #1)"
1245,Red Handed: The Fine Art of Strange Crimes
1246,Of Beast and Beauty
1247,The Mighty Miss Malone
1248,"Batman, Volume 2: The City of Owls"
1249,"The Umbrella Academy, Vol. 1: The Apocalypse Suite"
1250,The Warmth of Other Suns: The Epic Story of America's Great Migration
1251,City of Thieves
1252,The Wrenchies
1253,In Real Life
1254,The Shadow Hero
1255,"Avengers Arena, Volume 2: Game On"
1256,"Pretty Deadly, Vol. 1: The Shrike"
1257,"Batgirl, Vol. 1: The Darkest Reflection"
1258,Trillium
1259,"Millennium Snow, Vol. 1"
1260,A Lesson Before Dying
1261,Monster on the Hill
1262,"Sex Criminals, Vol. 1: One Weird Trick"
1263,"Stray (Four Sisters, #1)"
1264,The Undertaking of Lily Chen
1265,The Reluctant Journal of Henry K. Larsen
1266,Nightingale's Nest
1267,"Escape from Lucien (Amulet, #6)"
1268,"Alex + Ada, Vol. 1"
1269,The Impossible Knife of Memory
1270,"Noughts & Crosses (Noughts & Crosses, #1)"
1271,Half a World Away
1272,"Fables, Vol. 20: Camelot"
1273,"The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity"
